order_id,cust_id,order_date,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,payment_method,shipping_address,notes,tracking_number
ORD_00329,CUST_0428,02-03-2023,PROD_144,76,9,3,367.49,308.15,968.98,213.83,17.5,19.55,0.0,cancelled,bank_transfer,1715 Main St,Special delivery instructions,TRK931828
ORD_00330,CUST_0253,26-06-2023,PROD_007,32,8,4,376.06,375.74,364.48,142.29,7.18,43.37,0.0,processing,cash,5983 Oak Ave,,TRK718722
ORD_00331,CUST_0038,25-02-2023,PROD_044,173,5,4,75.21,63.07,523.81,521.46,0.0,51.17,0.0,delivered,bank_transfer,5591 Pine Rd,,
ORD_00332,CUST_0259,24-04-2023,PROD_018,197,2,5,108.3,183.5,385.98,813.68,21.79,42.82,9.93,delivered,cash,8055 Pine Rd,,
ORD_00333,CUST_0056,07-05-2023,PROD_024,68,6,5,232.57,70.16,624.61,315.78,8.98,26.21,0.0,returned,credit_card,9116 Oak Ave,,
ORD_00334,CUST_0090,24-09-2023,PROD_159,42,5,3,478.24,246.7,739.28,620.6,9.87,50.99,28.46,delivered,credit_card,2323 Pine Rd,,TRK765642
ORD_00335,CUST_0054,07-07-2023,PROD_088,131,6,1,431.62,20.1,788.3,395.16,24.98,9.54,0.0,delivered,paypal,7562 Pine Rd,,
ORD_00336,CUST_0211,25-09-2023,PROD_154,58,2,5,24.09,80.42,224.37,286.23,0.0,27.96,16.51,cancelled,debit_card,7073 Main St,,TRK865318
ORD_00337,CUST_0011,,PROD_165,1,1,1,116.77,92.75,820.69,110.08,6.79,40.83,0.0,processing,debit_card,9702 Oak Ave,,
ORD_00338,CUST_0169,,PROD_147,50,6,5,394.91,407.85,361.2,88.8,0.0,19.16,0.0,processing,credit_card,7043 Oak Ave,,TRK628012
ORD_00339,CUST_0093,25-12-2023,PROD_005,122,9,5,43.72,409.17,921.75,143.48,0.0,5.47,33.81,pending,paypal,1368 Pine Rd,,TRK637009
ORD_00340,CUST_0254,01-12-2023,PROD_044,108,10,3,338.96,153.55,158.61,416.5,24.95,17.8,42.19,processing,credit_card,1583 Pine Rd,,
ORD_00341,CUST_0429,15-02-2023,PROD_181,64,7,3,53.88,64.79,270.87,436.53,11.69,51.01,0.0,processing,credit_card,9326 Oak Ave,,
ORD_00342,CUST_0475,06-06-2023,PROD_159,25,9,2,221.93,216.44,941.92,343.23,0.0,51.19,48.33,cancelled,cash,7744 Oak Ave,,TRK644887
ORD_00343,CUST_0351,28-06-2023,PROD_148,5,4,4,303.6,70.87,144.83,659.19,13.34,11.9,0.0,returned,debit_card,5130 Oak Ave,,TRK858053
ORD_00344,CUST_0127,09-11-2023,PROD_014,20,6,5,19.73,345.5,894.56,765.8,0.0,45.21,0.0,pending,debit_card,8733 Oak Ave,Special delivery instructions,TRK514647
ORD_00345,CUST_0237,12-02-2023,PROD_144,200,3,4,250.36,398.08,111.45,117.34,23.37,44.5,33.61,cancelled,debit_card,3292 Oak Ave,,
ORD_00346,CUST_0465,09-03-2023,PROD_052,176,10,1,239.64,274.59,66.49,665.12,0.0,17.59,3.58,returned,debit_card,6767 Oak Ave,Special delivery instructions,
ORD_00347,CUST_0359,22-12-2023,PROD_030,11,6,1,354.02,106.68,989.26,423.42,0.0,36.05,0.0,delivered,credit_card,2710 Oak Ave,,TRK459389
ORD_00348,CUST_0419,18-01-2023,PROD_056,41,6,1,196.52,229.37,200.99,748.28,0.0,10.14,47.79,delivered,cash,8837 Main St,,TRK810999
ORD_00349,CUST_0395,17-02-2023,PROD_035,200,9,5,56.62,55.38,317.99,837.88,21.97,11.32,0.0,returned,credit_card,433 Pine Rd,,
ORD_00350,CUST_0450,21-07-2023,PROD_095,83,1,2,431.64,81.09,993.42,236.77,18.07,44.54,42.98,delivered,paypal,2450 Pine Rd,,
ORD_00351,CUST_0371,24-09-2023,PROD_035,66,4,2,40.39,211.09,480.86,480.31,5.85,51.1,0.0,processing,paypal,8495 Main St,Special delivery instructions,TRK234333
ORD_00352,CUST_0487,05-07-2023,PROD_040,176,3,3,377.51,198.79,390.87,334.54,8.5,14.05,0.0,shipped,debit_card,8607 Main St,,TRK943543
ORD_00353,CUST_0048,12-04-2023,PROD_113,197,5,4,217.66,320.59,701.16,537.32,17.39,32.3,0.0,,bank_transfer,8365 Oak Ave,Special delivery instructions,TRK757807
ORD_00354,CUST_0421,08-04-2023,PROD_018,157,1,1,365.62,277.13,529.65,40.02,12.89,36.03,0.0,returned,bank_transfer,3813 Main St,,
ORD_00355,CUST_0443,,PROD_189,91,9,4,481.51,104.58,850.3,513.51,14.84,28.52,0.0,returned,cash,5075 Pine Rd,Special delivery instructions,
ORD_00356,CUST_0357,24-06-2023,PROD_006,50,4,3,129.42,88.6,586.5,174.35,0.0,40.43,0.0,shipped,debit_card,2487 Main St,,
ORD_00357,CUST_0214,,PROD_180,182,1,1,112.57,207.82,191.92,427.4,0.0,6.06,0.0,delivered,cash,5341 Oak Ave,,TRK947070
ORD_00358,CUST_0161,,PROD_189,3,5,2,382.56,171.96,380.43,402.57,14.58,45.17,0.0,shipped,bank_transfer,6312 Oak Ave,,
ORD_00359,CUST_0276,28-08-2023,PROD_096,4,6,4,17.6,271.3,339.44,697.94,9.97,38.38,0.0,delivered,debit_card,4875 Pine Rd,,
ORD_00360,CUST_0157,23-11-2023,PROD_053,6,6,2,466.27,232.95,552.48,636.82,0.0,32.05,0.0,processing,debit_card,1375 Pine Rd,,TRK291104
ORD_00361,CUST_0362,13-06-2023,PROD_043,83,5,2,376.13,84.86,220.57,65.48,21.26,6.61,0.0,returned,credit_card,9329 Pine Rd,,TRK132777
ORD_00362,CUST_0264,10-12-2023,PROD_070,157,8,5,206.3,273.15,392.2,713.26,14.08,49.55,0.0,delivered,paypal,5100 Pine Rd,Special delivery instructions,TRK171627
ORD_00363,CUST_0206,25-07-2023,PROD_005,92,3,4,35.3,34.85,281.73,560.58,0.0,46.14,33.76,delivered,paypal,7029 Oak Ave,,TRK961927
ORD_00364,CUST_0278,22-10-2023,PROD_053,61,10,5,117.72,251.77,183.0,407.22,21.48,43.83,0.0,processing,debit_card,3513 Oak Ave,,TRK866036
ORD_00365,CUST_0019,24-07-2023,PROD_029,76,6,2,109.5,400.57,804.09,561.9,16.8,15.98,0.0,,paypal,9895 Main St,,TRK416209
ORD_00366,CUST_0117,19-02-2023,PROD_029,80,1,3,161.33,222.26,69.79,201.82,0.0,26.97,32.13,processing,credit_card,4997 Main St,,
ORD_00367,CUST_0282,16-12-2023,PROD_181,131,6,4,179.35,262.37,117.85,353.09,10.64,42.85,0.0,,paypal,1614 Pine Rd,,
ORD_00368,CUST_0457,20-01-2023,PROD_065,85,4,2,428.3,271.45,739.36,770.55,7.88,9.1,0.0,shipped,bank_transfer,195 Main St,,TRK613035
ORD_00369,CUST_0382,16-12-2023,PROD_194,147,2,3,197.44,409.39,348.41,767.14,6.51,21.02,1.55,returned,bank_transfer,657 Main St,Special delivery instructions,
ORD_00370,CUST_0279,10-05-2023,PROD_198,147,10,3,24.21,308.15,757.76,439.76,11.66,6.3,0.0,processing,cash,9725 Pine Rd,,TRK351459
ORD_00371,CUST_0247,19-03-2023,PROD_008,93,5,1,19.08,222.54,932.81,585.75,19.04,45.89,40.29,processing,debit_card,8965 Oak Ave,,TRK147122
ORD_00372,CUST_0182,12-08-2023,PROD_044,133,6,4,204.44,105.27,984.14,591.66,20.97,45.17,36.59,shipped,bank_transfer,1440 Pine Rd,,
ORD_00373,CUST_0321,16-05-2023,PROD_023,145,8,1,218.1,76.87,639.73,344.49,6.85,15.95,0.0,pending,paypal,3294 Main St,,TRK183635
ORD_00374,CUST_0417,01-09-2023,PROD_077,192,9,3,487.97,68.95,191.03,364.82,25.0,41.05,0.0,pending,credit_card,9561 Main St,,TRK106800
ORD_00375,CUST_0230,,PROD_097,7,10,1,379.78,130.23,917.35,536.61,0.0,24.3,0.0,pending,paypal,758 Pine Rd,Special delivery instructions,
ORD_00376,CUST_0147,21-02-2023,PROD_021,170,1,4,188.24,132.6,924.82,810.96,0.0,32.69,0.0,returned,bank_transfer,9684 Oak Ave,,TRK354503
ORD_00377,CUST_0428,18-09-2023,PROD_062,168,8,2,445.78,191.97,401.03,543.86,5.36,51.42,0.0,delivered,paypal,6607 Pine Rd,Special delivery instructions,TRK853127
ORD_00378,CUST_0405,07-05-2023,PROD_111,164,3,2,461.79,64.89,796.28,454.69,0.0,41.34,24.6,processing,paypal,1281 Pine Rd,,TRK689278
ORD_00379,CUST_0092,12-02-2023,PROD_085,17,1,1,253.76,67.31,1012.43,342.85,6.78,30.37,0.0,cancelled,credit_card,8090 Pine Rd,,
ORD_00380,CUST_0491,17-04-2023,PROD_057,188,6,3,48.61,96.3,782.2,104.8,19.34,6.96,14.69,pending,bank_transfer,1925 Oak Ave,,TRK966711
ORD_00381,CUST_0375,07-02-2023,PROD_145,181,4,3,110.8,237.73,729.43,651.34,20.93,49.13,0.0,delivered,debit_card,4770 Oak Ave,,
ORD_00382,CUST_0144,13-02-2023,PROD_101,28,4,5,223.68,339.56,1013.74,343.55,9.42,34.49,0.0,shipped,cash,8619 Oak Ave,,
ORD_00383,CUST_0484,19-10-2023,PROD_025,94,3,4,229.74,142.8,916.05,513.21,0.0,27.84,0.0,pending,paypal,8318 Main St,,
ORD_00384,CUST_0009,17-09-2023,PROD_051,155,6,3,160.37,261.7,749.26,789.52,11.29,16.61,0.0,shipped,debit_card,183 Oak Ave,Special delivery instructions,TRK185485
ORD_00385,CUST_0485,25-05-2023,PROD_027,75,5,3,200.02,152.36,326.49,503.4,19.16,15.67,0.0,returned,debit_card,152 Pine Rd,,
ORD_00386,CUST_0107,05-03-2023,PROD_098,53,7,4,105.96,347.43,829.69,187.61,17.82,39.11,0.0,cancelled,debit_card,8769 Main St,Special delivery instructions,TRK771180
ORD_00387,CUST_0100,04-08-2023,PROD_188,17,8,3,425.01,173.23,1047.47,839.54,12.98,19.84,0.0,pending,cash,743 Oak Ave,,
ORD_00388,CUST_0220,06-03-2023,PROD_095,88,4,2,251.07,368.56,390.07,421.36,10.48,19.79,0.0,cancelled,credit_card,4401 Main St,,TRK757439
ORD_00389,CUST_0496,17-10-2023,PROD_200,74,5,4,297.56,226.95,747.28,335.33,6.15,15.31,0.0,shipped,debit_card,8047 Main St,,TRK861345
ORD_00390,CUST_0140,15-09-2023,PROD_118,159,6,4,481.38,27.77,610.55,505.32,0.0,3.19,41.53,pending,cash,3509 Oak Ave,,TRK124576
ORD_00391,CUST_0234,06-12-2023,PROD_040,114,6,1,393.55,380.78,259.45,355.6,23.61,22.6,0.0,returned,credit_card,9924 Oak Ave,,
ORD_00392,CUST_0318,03-12-2023,PROD_108,72,7,3,260.43,83.3,628.69,563.42,0.0,20.83,0.0,cancelled,bank_transfer,3089 Pine Rd,Special delivery instructions,TRK572938
ORD_00393,CUST_0340,23-07-2023,PROD_160,168,5,1,382.87,248.14,672.54,835.18,22.24,18.81,0.0,cancelled,bank_transfer,4563 Oak Ave,Special delivery instructions,TRK960153
ORD_00394,CUST_0491,13-11-2023,PROD_004,145,6,4,62.89,341.06,115.16,64.55,0.0,28.08,0.0,delivered,cash,8863 Pine Rd,Special delivery instructions,
ORD_00395,CUST_0021,13-05-2023,PROD_091,3,1,3,234.3,224.97,967.88,423.7,0.0,16.03,7.41,shipped,cash,6655 Oak Ave,,
ORD_00396,CUST_0018,06-11-2023,PROD_122,186,4,4,222.33,154.23,1007.17,326.54,23.0,35.5,0.0,returned,paypal,8604 Main St,,TRK252342
ORD_00397,CUST_0331,,PROD_157,14,9,2,193.74,308.65,533.85,756.25,17.62,50.82,0.0,shipped,debit_card,596 Main St,,TRK267002
ORD_00398,CUST_0354,27-06-2023,PROD_116,50,10,5,156.07,210.23,91.06,238.75,6.81,48.64,0.0,shipped,debit_card,9873 Pine Rd,,TRK205233
ORD_00399,CUST_0028,14-12-2023,PROD_176,128,3,5,19.34,412.45,475.51,523.19,24.64,47.82,0.0,processing,debit_card,7204 Oak Ave,,TRK629644
ORD_00400,CUST_0410,13-09-2023,PROD_126,158,5,2,427.33,143.0,160.43,471.7,17.81,6.94,0.0,pending,paypal,9696 Oak Ave,,TRK146134
ORD_00401,CUST_0068,03-06-2023,PROD_107,183,5,1,336.87,51.34,354.98,634.93,12.96,6.98,0.0,processing,cash,9852 Pine Rd,,TRK112939
ORD_00402,CUST_0254,20-02-2023,PROD_022,143,10,2,476.37,350.32,428.45,708.57,0.0,51.34,0.0,processing,credit_card,1594 Main St,,TRK265928
ORD_00403,CUST_0428,02-02-2023,PROD_091,72,1,5,36.54,16.18,138.56,629.31,11.06,37.67,0.0,delivered,cash,3559 Main St,,TRK179914
ORD_00404,CUST_0415,03-07-2023,PROD_132,200,10,2,316.14,393.95,385.01,169.39,7.27,13.7,0.0,returned,bank_transfer,3369 Pine Rd,Special delivery instructions,
ORD_00405,CUST_0372,19-06-2023,PROD_072,183,6,5,416.91,383.25,293.0,732.15,9.53,44.75,0.0,delivered,debit_card,2414 Main St,,TRK465680
ORD_00406,CUST_0258,03-12-2023,PROD_085,20,6,3,29.14,274.61,367.06,360.68,20.37,2.99,0.0,processing,cash,6699 Oak Ave,,TRK147260
ORD_00407,CUST_0363,25-02-2023,PROD_001,152,4,1,116.58,186.72,68.4,806.32,22.96,29.55,0.0,pending,paypal,6499 Pine Rd,,TRK534015
ORD_00408,CUST_0233,19-10-2023,PROD_121,98,6,4,197.43,34.08,64.78,459.68,0.0,27.27,0.0,shipped,debit_card,6658 Pine Rd,,
ORD_00409,CUST_0291,,PROD_126,124,7,5,336.33,148.66,87.06,64.48,17.76,38.7,23.02,processing,bank_transfer,9036 Oak Ave,,
ORD_00410,CUST_0204,,PROD_044,179,8,1,500.07,409.83,439.04,761.52,13.09,8.48,3.76,cancelled,credit_card,9879 Pine Rd,,TRK302498
ORD_00411,CUST_0482,19-08-2023,PROD_170,95,4,2,297.41,32.53,354.7,362.25,9.54,6.5,39.04,delivered,credit_card,83 Oak Ave,,TRK999796
ORD_00412,CUST_0180,26-07-2023,PROD_194,57,5,2,409.96,221.59,1028.4,321.55,19.54,9.1,39.91,processing,paypal,7210 Pine Rd,Special delivery instructions,
ORD_00413,CUST_0404,06-03-2023,PROD_194,20,7,2,80.53,66.85,106.87,675.13,16.85,50.86,0.0,cancelled,bank_transfer,1800 Pine Rd,,
ORD_00414,CUST_0428,10-11-2023,PROD_083,79,6,2,236.38,55.26,402.96,197.85,6.29,21.37,0.0,processing,debit_card,8792 Main St,,TRK176509
ORD_00415,CUST_0203,,PROD_070,32,1,3,113.43,56.15,594.38,485.74,21.78,48.43,41.05,returned,credit_card,6521 Main St,,TRK899027
ORD_00416,CUST_0481,09-07-2023,PROD_186,34,3,1,385.94,326.84,530.03,712.91,0.0,40.54,0.0,shipped,paypal,3230 Oak Ave,,TRK530965
ORD_00417,CUST_0122,05-01-2023,PROD_052,115,2,1,217.19,336.3,73.22,667.36,0.0,39.68,0.0,delivered,cash,1304 Pine Rd,,TRK746685
ORD_00418,CUST_0046,22-03-2023,PROD_045,46,6,5,309.71,292.31,515.78,453.5,8.49,12.69,45.59,pending,paypal,4443 Oak Ave,,TRK733908
ORD_00419,CUST_0205,04-04-2023,PROD_011,150,4,1,417.63,192.86,936.33,455.22,8.74,27.09,0.0,shipped,paypal,4129 Main St,,TRK292064
ORD_00420,CUST_0199,19-07-2023,PROD_082,193,10,3,509.87,112.13,754.09,451.13,5.62,51.17,0.0,processing,paypal,4489 Main St,,TRK981199
ORD_00421,CUST_0001,01-08-2023,PROD_193,38,9,2,318.53,205.76,65.42,88.78,0.0,22.05,6.91,,paypal,5405 Oak Ave,,TRK693944
ORD_00422,CUST_0305,07-06-2023,PROD_179,123,2,5,431.21,135.79,943.93,769.61,0.0,44.76,0.0,returned,debit_card,7820 Oak Ave,,TRK524488
ORD_00423,CUST_0026,23-02-2023,PROD_055,127,3,3,77.12,92.16,232.22,116.12,7.8,33.34,42.54,,credit_card,7757 Pine Rd,,TRK361137
ORD_00424,CUST_0383,27-10-2023,PROD_036,102,3,3,420.26,203.45,857.43,552.04,0.0,45.4,0.0,shipped,credit_card,2038 Main St,,
ORD_00425,CUST_0436,20-08-2023,PROD_010,195,2,1,193.29,28.21,750.65,125.27,24.02,11.35,0.0,cancelled,bank_transfer,3129 Main St,,TRK866843
ORD_00426,CUST_0329,27-09-2023,PROD_193,60,3,4,338.64,143.88,141.16,600.78,6.64,13.89,0.0,,bank_transfer,384 Pine Rd,,
ORD_00427,CUST_0109,25-04-2023,PROD_078,182,1,2,201.39,358.01,840.03,687.82,20.33,9.32,0.0,pending,paypal,5773 Main St,,
ORD_00428,CUST_0087,07-06-2023,PROD_175,69,6,3,269.12,78.74,165.28,460.23,8.89,32.93,21.36,processing,bank_transfer,461 Pine Rd,,TRK134910
ORD_00429,CUST_0162,,PROD_060,51,9,2,375.89,196.92,501.76,316.39,24.32,48.98,0.0,cancelled,bank_transfer,2038 Main St,,
ORD_00430,CUST_0050,10-08-2023,PROD_112,126,2,4,207.62,127.4,124.57,624.79,0.0,15.28,0.0,cancelled,credit_card,6987 Main St,,TRK840641
ORD_00431,CUST_0301,18-08-2023,PROD_140,158,3,1,352.77,65.72,495.18,121.93,21.49,44.29,0.0,shipped,credit_card,3981 Pine Rd,,TRK490302
ORD_00432,CUST_0088,18-08-2023,PROD_094,188,2,3,249.7,241.67,631.85,542.95,24.19,3.51,0.0,processing,credit_card,6091 Main St,,TRK781719
ORD_00433,CUST_0033,07-05-2023,PROD_066,131,1,4,211.2,356.45,436.27,422.25,11.75,7.24,49.56,delivered,paypal,1725 Main St,,
ORD_00434,CUST_0495,04-11-2023,PROD_180,163,9,5,429.54,114.26,327.46,518.72,0.0,48.12,0.0,cancelled,debit_card,1281 Oak Ave,,TRK140684
ORD_00435,CUST_0383,23-10-2023,PROD_114,164,6,3,79.5,25.02,438.56,460.06,6.6,24.36,0.0,cancelled,debit_card,4768 Pine Rd,,TRK605931
ORD_00436,CUST_0314,18-04-2023,PROD_180,20,10,1,82.3,71.91,748.58,559.95,7.98,41.2,0.0,processing,debit_card,3706 Main St,Special delivery instructions,TRK216704
ORD_00437,CUST_0396,23-10-2023,PROD_162,172,9,1,211.91,137.2,886.12,170.4,0.0,51.62,0.0,shipped,paypal,2288 Oak Ave,Special delivery instructions,
ORD_00438,CUST_0137,15-03-2023,PROD_063,94,7,3,500.82,412.48,673.24,745.32,22.21,32.23,0.0,processing,paypal,6269 Main St,,TRK390088
ORD_00439,CUST_0476,26-04-2023,PROD_112,41,1,2,302.42,137.36,603.72,678.29,0.0,44.77,0.0,processing,debit_card,7979 Oak Ave,,TRK227600
ORD_00440,CUST_0196,17-07-2023,PROD_041,13,6,1,452.89,155.11,302.4,302.45,13.59,10.62,0.0,cancelled,paypal,9066 Main St,Special delivery instructions,
ORD_00441,CUST_0038,13-02-2023,PROD_163,84,3,2,244.53,93.84,904.34,384.96,14.4,12.81,0.0,delivered,credit_card,7493 Pine Rd,,
ORD_00442,CUST_0332,24-04-2023,PROD_113,162,8,1,283.3,69.92,813.49,307.48,0.0,36.97,26.06,returned,paypal,3808 Oak Ave,,
ORD_00443,CUST_0082,24-03-2023,PROD_171,129,9,1,110.84,184.59,698.29,183.99,0.0,32.93,37.98,returned,debit_card,9827 Oak Ave,,TRK842484
ORD_00444,CUST_0231,06-01-2023,PROD_084,174,3,5,423.71,165.95,815.25,42.11,0.0,7.3,34.15,pending,cash,1707 Oak Ave,Special delivery instructions,
ORD_00445,CUST_0480,16-08-2023,PROD_138,190,9,2,323.96,343.71,752.49,211.24,16.17,50.99,0.0,shipped,paypal,3332 Main St,,TRK917516
ORD_00446,CUST_0444,15-12-2023,PROD_066,49,1,5,65.66,148.67,534.58,828.77,7.77,37.96,0.0,cancelled,bank_transfer,1361 Oak Ave,,
ORD_00447,CUST_0181,,PROD_172,142,4,3,461.04,244.47,70.0,368.99,17.28,5.9,0.0,shipped,paypal,5227 Pine Rd,,
ORD_00448,CUST_0194,02-04-2023,PROD_116,160,3,5,61.15,296.46,845.96,197.38,15.35,28.28,0.0,returned,credit_card,1988 Main St,,TRK773894
ORD_00449,CUST_0046,01-07-2023,PROD_074,128,1,1,136.82,108.23,883.76,274.47,19.06,18.72,0.0,delivered,credit_card,994 Pine Rd,,
ORD_00450,CUST_0084,07-10-2023,PROD_004,178,7,4,374.66,290.11,351.18,101.97,5.2,38.42,0.0,pending,cash,1519 Oak Ave,,TRK768272
ORD_00451,CUST_0368,,PROD_070,15,7,1,428.68,352.48,95.39,832.53,8.45,51.83,0.0,cancelled,paypal,8149 Oak Ave,,
ORD_00452,CUST_0289,19-05-2023,PROD_050,167,5,1,379.29,172.47,588.51,358.37,15.52,44.68,0.0,cancelled,paypal,5305 Pine Rd,,
ORD_00453,CUST_0246,23-08-2023,PROD_181,194,6,5,129.33,214.7,94.57,164.51,8.94,24.72,0.0,processing,debit_card,9521 Pine Rd,,
ORD_00454,CUST_0309,03-08-2023,PROD_161,149,6,5,362.34,214.97,641.85,424.36,18.96,23.3,0.0,pending,cash,641 Oak Ave,,TRK433403
ORD_00455,CUST_0489,01-12-2023,PROD_040,115,1,4,359.49,170.05,993.08,741.05,19.92,42.84,0.0,returned,paypal,4587 Oak Ave,Special delivery instructions,
ORD_00456,CUST_0473,25-11-2023,PROD_190,144,2,1,20.76,111.73,509.33,695.66,0.0,26.13,0.0,delivered,bank_transfer,7728 Oak Ave,,
ORD_00457,CUST_0386,24-04-2023,PROD_092,33,7,2,227.83,342.49,1039.49,827.38,0.0,36.35,0.0,shipped,credit_card,6292 Oak Ave,Special delivery instructions,
ORD_00458,CUST_0265,02-09-2023,PROD_061,112,6,5,81.7,313.15,252.85,157.18,11.64,41.4,37.81,pending,debit_card,3094 Oak Ave,,TRK760133
ORD_00459,CUST_0233,23-03-2023,PROD_178,119,7,5,351.78,253.16,340.65,528.01,15.36,19.36,0.0,delivered,debit_card,5956 Oak Ave,,
ORD_00460,CUST_0303,16-08-2023,PROD_184,89,4,4,57.01,190.99,643.3,340.99,0.0,33.34,36.54,returned,paypal,5720 Oak Ave,,TRK226847
ORD_00461,CUST_0246,23-09-2023,PROD_175,177,9,5,283.36,21.45,211.45,134.38,8.08,47.57,0.0,,paypal,695 Main St,,
ORD_00462,CUST_0182,26-08-2023,PROD_027,99,5,3,51.19,354.58,921.6,692.0,11.34,24.03,11.72,shipped,credit_card,1258 Main St,,
ORD_00463,CUST_0228,21-05-2023,PROD_179,55,1,4,399.91,394.93,202.67,43.65,7.58,42.93,0.0,pending,debit_card,9638 Pine Rd,,TRK100022
ORD_00464,CUST_0406,16-05-2023,PROD_134,189,2,3,421.02,297.85,255.74,757.76,14.01,40.45,38.01,cancelled,debit_card,7581 Oak Ave,,TRK142188
ORD_00465,CUST_0336,20-08-2023,PROD_059,160,6,5,394.03,48.14,645.08,190.83,8.98,3.01,0.0,pending,bank_transfer,8537 Oak Ave,,TRK306612
ORD_00466,CUST_0072,23-02-2023,PROD_188,58,6,5,395.2,30.4,921.63,824.15,0.0,17.87,0.0,pending,debit_card,397 Pine Rd,,
ORD_00467,CUST_0230,10-09-2023,PROD_066,89,6,2,494.16,55.98,376.76,255.78,0.0,7.82,0.0,pending,paypal,266 Pine Rd,Special delivery instructions,TRK259428
ORD_00468,CUST_0253,13-03-2023,PROD_076,179,7,3,236.8,247.68,830.53,389.75,0.0,5.8,0.0,returned,credit_card,9692 Main St,,
ORD_00469,CUST_0145,17-03-2023,PROD_163,39,7,1,396.34,382.65,931.17,785.95,13.21,49.97,0.0,pending,bank_transfer,2385 Pine Rd,,
ORD_00470,CUST_0184,08-03-2023,PROD_003,123,5,5,17.76,122.35,691.55,440.52,0.0,11.82,23.38,pending,cash,7920 Main St,,
ORD_00471,CUST_0004,25-01-2023,PROD_039,77,1,4,107.45,38.8,334.59,309.65,23.78,5.33,13.12,delivered,debit_card,99 Main St,Special delivery instructions,
ORD_00472,CUST_0441,,PROD_172,89,4,2,76.75,236.81,719.31,619.7,16.81,39.11,6.43,shipped,bank_transfer,1627 Pine Rd,Special delivery instructions,
ORD_00473,CUST_0467,15-08-2023,PROD_127,85,6,2,213.72,255.09,321.71,598.96,5.06,40.23,0.0,processing,paypal,1069 Main St,,TRK550827
ORD_00474,CUST_0262,04-02-2023,PROD_055,165,9,2,133.21,357.37,186.62,68.24,7.11,14.41,0.0,processing,credit_card,3807 Pine Rd,,
ORD_00475,CUST_0150,23-04-2023,PROD_070,56,6,2,434.83,399.28,698.23,327.08,8.49,45.13,0.0,delivered,credit_card,4497 Oak Ave,,TRK995915
ORD_00476,CUST_0374,03-05-2023,PROD_052,3,3,4,13.46,22.92,527.33,809.69,19.03,12.51,0.0,shipped,cash,7400 Oak Ave,,TRK109678
ORD_00477,CUST_0148,04-02-2023,PROD_045,49,7,1,454.24,227.79,382.19,614.08,24.0,41.47,0.0,cancelled,bank_transfer,4308 Pine Rd,,TRK586526
ORD_00478,CUST_0349,18-10-2023,PROD_109,157,6,2,84.64,379.95,364.06,553.33,12.19,8.77,0.0,processing,credit_card,2376 Pine Rd,Special delivery instructions,TRK346805
ORD_00479,CUST_0364,,PROD_002,47,4,2,31.66,181.28,571.27,525.61,0.0,49.25,0.0,pending,credit_card,3017 Oak Ave,,TRK436119
ORD_00480,CUST_0373,26-11-2023,PROD_182,121,3,4,487.55,192.85,244.93,452.22,15.28,19.07,12.63,cancelled,cash,34 Pine Rd,Special delivery instructions,
ORD_00481,CUST_0078,12-06-2023,PROD_111,48,5,1,16.1,336.22,792.71,136.36,0.0,45.91,0.0,returned,paypal,4905 Pine Rd,,TRK175235
ORD_00482,CUST_0247,10-04-2023,PROD_155,192,7,3,122.94,292.06,178.6,776.51,12.16,8.22,0.0,cancelled,bank_transfer,7317 Pine Rd,,
ORD_00483,CUST_0369,12-12-2023,PROD_098,184,4,2,228.18,290.42,817.69,225.04,10.43,12.02,0.0,returned,credit_card,7419 Main St,,TRK747613
ORD_00484,CUST_0325,01-09-2023,PROD_104,56,7,3,368.28,19.29,123.65,797.59,0.0,20.63,0.0,cancelled,debit_card,3202 Oak Ave,,TRK304531
ORD_00485,CUST_0040,14-06-2023,PROD_041,21,3,1,135.76,100.55,194.65,226.19,0.0,37.16,0.0,delivered,paypal,7840 Main St,,
ORD_00486,CUST_0055,28-01-2023,PROD_076,10,9,2,172.17,406.14,195.82,435.08,0.0,9.9,0.0,pending,bank_transfer,2917 Pine Rd,Special delivery instructions,TRK854548
ORD_00487,CUST_0095,18-07-2023,PROD_175,83,7,4,466.09,299.43,300.73,622.24,0.0,5.36,10.33,cancelled,cash,7468 Pine Rd,Special delivery instructions,
ORD_00488,CUST_0207,27-10-2023,PROD_077,192,4,4,251.0,308.23,330.0,107.3,24.97,17.32,0.0,returned,bank_transfer,9505 Main St,,TRK752261
ORD_00489,CUST_0489,,PROD_174,10,2,3,178.77,346.14,73.88,501.26,6.03,36.13,0.0,shipped,paypal,8870 Oak Ave,,
ORD_00490,CUST_0486,09-11-2023,PROD_159,73,10,4,299.65,84.91,789.48,692.1,0.0,41.19,0.0,,bank_transfer,5831 Oak Ave,,
ORD_00491,CUST_0494,12-05-2023,PROD_088,192,6,1,319.96,281.6,200.16,607.39,0.0,24.35,0.0,processing,debit_card,5822 Oak Ave,Special delivery instructions,
ORD_00492,CUST_0038,03-05-2023,PROD_031,148,3,5,86.87,258.54,223.36,472.13,8.0,40.08,25.89,cancelled,paypal,8679 Main St,,TRK536835
ORD_00493,CUST_0206,25-10-2023,PROD_080,200,7,4,336.86,315.17,570.27,536.15,8.87,13.68,0.0,returned,cash,7108 Main St,Special delivery instructions,
